biosample_id	geo_loc_name	asserted_lat	asserted_lon	inferred_lat	inferred_lon	distance_meters	asserted_elev	inferred_elev	elev_difference_meters	asserted_env_broad_scale_id	asserted_env_broad_scale_name	asserted_env_local_scale_id	asserted_env_local_scale_name	asserted_env_medium_id	asserted_env_medium_name
nmdc:bsm-11-r0nqvg54	USA: Wyoming, Yellowstone National Park	44.965771	-110.583711	44.6200885	-110.5606893	38481.0	2046.8	2024.0	22.799999999999955	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-r0tdr340	USA: Florida, Ordway-Swisher Biological Station	29.692504	-81.989891	29.7025773	-81.9834412	1281.7	44.2	45.0	0.7999999999999972	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r12h9d70	USA: Tennessee, Oak Ridge	35.964418	-84.285882	36.0103562	-84.2696449	5312.9	338.5	334.0	4.5	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-r158mv10	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r17aqs94	USA: California	37.0581	-119.256	36.7014631	-118.755997	59585.2		1204.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-r1959x16	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r1be0s27	USA: Alaska, Delta Junction	63.877756	-145.753497	64.0373478	-145.732157	17776.4	511.7	525.0	13.300000000000011	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r1peyp78	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	500.0	217.0	283.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r1qsre17	Australia: New South Wales, Botany Bay, Bare Island	-33.99138	151.232539	-33.9920391	151.2312215	141.9	0	1.0	1.0	ENVO:01000050	marine subtidal rocky reef biome	ENVO:00000426	ocean floor	ENVO:01000155	organic material
nmdc:bsm-11-r1zmpn72	USA: Wisconsin, Rhinelander	45.665551	-89.21803	45.636623	-89.412075	15421.9	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r20zrw71	USA: Missouri	37.2164	-89.4675	38.7604815	-92.5617875	320927.1	95.0	101.0	6.0	ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-r2bf8609	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r2c80f95	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r2em2t71	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00000021	freshwater lake	ENVO:04000007	lake water
nmdc:bsm-11-r2jypy33	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r2krfc39	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r2mzxp10	USA: California, Berkeley	37.851667	-122.294444	37.8708393	-122.272863	2852.1	13.0	10.0	3.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-r2r35827	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r2rmke82	USA: California, Berkeley	37.87745088325767	-122.25056987961348	37.8708393	-122.272863	2090.3	238.0	204.0	34.0	ENVO:01001001	plant-associated environment	ENVO:00005801	rhizosphere	ENVO:01000349	root matter
nmdc:bsm-11-r2rnv358	USA: Wyoming, Yellowstone National Park	44.932467	-110.634896	44.6200885	-110.5606893	35225.3	2125.1	2152.0	26.90000000000009	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-r2tk2280	USA: Michigan, Lake City	44.296098	-85.199683	44.335287	-85.215046	4525.8	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r2wdbt30	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-r2xzp943	USA: Virginia, Mountain Lake Biological Station	37.426799	-80.564064	37.3637602	-80.5226996	7904.9	777	792.0	15.0	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-r31rvn04	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	500.0	333.0	167.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r33yv464	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r366se08	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r3745c81	USA: Utah, Salt Lake City	40.76835556	-111.8462639	40.7596198	-111.886797	3549.2		1445.0		ENVO:01000249	urban biome	ENVO:00002123	bioreactor	ENVO:00002059	biosolids
nmdc:bsm-11-r3b0ak56	USA: Oregon	44.588071	-123.1939784	43.9792797	-120.737257	206938.3	1.0	61.0	60.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	ENVO:01000349	root matter
nmdc:bsm-11-r3d3mc97	USA: Wisconsin, Oregon	42.966111	-89.35611	42.9259657	-89.3842779	5018.3	297.0	291.0	6.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r3tk3z73	USA: Blue River, Oregon	44.2605	-122.1642	44.1538852	-122.3387709	18279.9		915.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-r3tm7493	USA: Oregon	44.5876	-123.1933	43.9792797	-120.737257	206870.9	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	PO:0025034	leaf
nmdc:bsm-11-r3ynwr11	USA: Tennessee, Oak Ridge	35.916313	-84.263286	36.0103562	-84.2696449	10472.8	246.2	258.0	11.800000000000011	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r46w5b04	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r4834023	USA: Wyoming, Yellowstone National Park	44.917485	-110.410361	44.6200885	-110.5606893	35133.9	1902.9	1907.0	4.099999999999909	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-r49qap75	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r4e9tg28	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r4eab384	USA: Michigan, University of Notre Dame Environmental Research Center	46.231744	-89.53264	46.232455	-89.5204851	938.3	507.4	503.0	4.399999999999977	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-r4kd3451	USA: California, San Joaquin Experimental Range	37.111218	-119.736475	37.1027423	-119.7331623	987.2	383.0	406.0	23.0	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r4kwpw90	USA: Oregon	44.5878	-123.1934	43.9792797	-120.737257	206885.4	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	PO:0025034	leaf
nmdc:bsm-11-r4nyn345	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r51g5529	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-r51nvg81	USA: Hawaii, Kilauea Volcano	19.388694	-155.249333	19.4138647	-155.275811	3942.8	1500.0	1083.0	417.0	ENVO:01000174	forest biome	ENVO:00000094	volcanic feature	ENVO:01001841	volcanic soil
nmdc:bsm-11-r54q6431	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r56r3471	USA: Maryland, Smithsonian Environmental Research Center	38.868693	-76.533585	38.8793738	-76.5577299	2404.0	6.3	3.0	3.3	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-r5bf8h19	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-r5bnd752	USA: Colorado, Niwot Ridge	40.04845	-105.584355	40.0564693	-105.6308551	4057.1	3412.5	3340.0	72.5	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-r5ehqg69	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r5s7x979	USA: Utah, Salt Lake City	40.76835556	-111.8462639	40.7596198	-111.886797	3549.2		1445.0		ENVO:01000249	urban biome	ENVO:00002123	bioreactor	ENVO:00002059	biosolids
nmdc:bsm-11-r5w4bx67	USA: Colorado, North Sterling	40.460659	-103.033324	40.7732324	-103.2887026	40898.1	1363.6	1364.0	0.40000000000009095	ENVO:00000446	terrestrial biome	ENVO:01000892	area of cropland	ENVO:00001998	soil
nmdc:bsm-11-r5z61r07	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r62cm258	USA: North Dakota, Chase Lake National Wildlife Refuge	47.12584	-99.253801	47.0073926	-99.4455091	19603.5	594.1	579.0	15.100000000000023	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-r62j4t65	USA: Wisconsin, Rhinelander	45.665551	-89.218059	45.636623	-89.412075	15419.7	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r69hsp56	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:00000446	terrestrial biome	ENVO:01001206	grassland ecosystem	ENVO:00005755	field soil
nmdc:bsm-11-r6ajaz03	USA: North Carolina, Chapel Hill	35.907707072990114	-79.05064976580984	35.9131542	-79.05578	761.8	156.0	152.0	4.0	ENVO:01001001	plant-associated environment	ENVO:01000621	microcosm	ENVO:00005791	Sterile water
nmdc:bsm-11-r6bd4g33	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r6bswe59	USA: University of North Carolina	35.9082	-79.0499	35.9050353	-79.0477533	401.5		123.0		ENVO:00000446	terrestrial biome	PO:0025025	root system	PO:0009005	root
nmdc:bsm-11-r6d34j09	USA: Washington, Wind River Experimental Forest	45.844315	-122.002564	45.8090043	-121.9823059	4228.5	677	633.0	44.0	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r6gtyv33	USA: Colorado, North Sterling	40.47639	-103.011866	40.7732324	-103.2887026	40439.5	1356.6	1370.0	13.400000000000091	ENVO:00000446	terrestrial biome	ENVO:01000892	area of cropland	ENVO:00001998	soil
nmdc:bsm-11-r6nqsf44	USA: Florida, Ordway-Swisher Biological Station	29.703861	-81.956817	29.7025773	-81.9834412	2575.4	31.5	29.0	2.5	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r6r22s63	USA: Alaska, Fairbanks	65.16143193	-147.4865656	64.837845	-147.716675	37571.0		235.0		ENVO:01000250		ENVO:01000355		ENVO:00005774	
nmdc:bsm-11-r6rcen19	USA: New Mexico, Algodones	35.41631667	-106.405	35.3806512	-106.4792491	7811.5	5276.0	1634.0	3642.0	ENVO:01000177	grassland biome	ENVO:01001357	desert	ENVO:02000059	surface soil
nmdc:bsm-11-r6s2q213	USA: Utah, Onaqui	40.175366	-112.453933	40.2106006	-112.5610339	9904.9	1655.1	1671.0	15.900000000000091	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-r6tg2b79	USA: Wisconsin, Rhinelander	45.665551	-89.218027	45.636623	-89.412075	15422.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r6thdr83	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r700jq65	USA: Sparkling Lake, Wisconsin	46.008	-89.701	46.008639	-89.7003033	89.1		501.0		ENVO:01000252	freshwater lake biome	ENVO:01000774	oligotrophic lake	ENVO:04000007	lake water
nmdc:bsm-11-r71qs058	USA: Alaska, Healy	63.875088	-149.210438	63.950262	-149.0258707	12301.2	677.6	673.0	4.600000000000023	ENVO:00000446	terrestrial biome	ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-r76exj87	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r76pks21	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r780q280	USA: Wisconsin, Rhinelander	45.665551	-89.218027	45.636623	-89.412075	15422.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r784dc71	USA: Washington, Abby Road	45.739055	-122.309112	47.137935	-119.2978422	278248.1	638.4	538.0	100.39999999999998	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-r7c2tr06	USA: AK, Denali	68.627175	-149.590514	63.069115	-151.006239	621333.5		742.0		ENVO:00000446		ENVO:01000861		ENVO:00001998	soil
nmdc:bsm-11-r7cyt392	USA: Michigan, University of Notre Dame Environmental Research Center	46.234247	-89.542459	46.232455	-89.5204851	1701.9	525.7	518.0	7.7000000000000455	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-r7es7p61	USA: Alaska, Toolik Field Station	68.585776	-149.54318	68.6276503	-149.5942706	5096.5	804.5	823.0	18.5	ENVO:00000446	terrestrial biome	ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-r7k97q10	USA: Oregon	44.587562	-123.193264	43.9792797	-120.737257	206866.9	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	ENVO:01000349	root matter
nmdc:bsm-11-r7q48p70	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:00000446	terrestrial biome	ENVO:01001206	grassland ecosystem	ENVO:00005755	field soil
nmdc:bsm-11-r7rgv593	USA: Oregon	44.5881	-123.1929	43.9792797	-120.737257	206858.2	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:00000011	garden	ENVO:00005802	bulk soil
nmdc:bsm-11-r7v6hb04	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r7vc3h67	Namibia	-23.2912	15.4427	-23.2335499	17.3231107	192199.8	859.0	836.0	23.0	ENVO:01000183	tropical desert biome	ENVO:00000548	gravel field	ENVO:01000018	gravel
nmdc:bsm-11-r7wtw645	USA: Alabama, Talladega National Forest	32.974426	-87.42694	32.9349471	-87.3948069	5316.0	83.9	93.0	9.099999999999994	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-r81j1438	USA: California, Davis	38.5555	-121.443	38.5435526	-121.739005	25775.5	23.1648	9.0	14.1648	ENVO:01001002	Animal-associated environment	UBERON:0001153	caecum	UBERON:0035118	material entity in digestive tract
nmdc:bsm-11-r86t2383	USA: Colorado, Niwot Ridge	40.05035	-105.582964	40.0564693	-105.6308551	4132.6	3425.4	3466.0	40.59999999999991	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-r8a5nw56	USA: Alaska, Coldfoot	67.054281	-150.338328	67.234505	-150.0594836	23380.2		489.0		ENVO:00000446		ENVO:00000516	hummock	ENVO:00001998	soil
nmdc:bsm-11-r8a6f457	USA: Michigan, Lake City	44.296098	-85.199683	44.335287	-85.215046	4525.8	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r8farw04	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r8p28n34	USA: AK, Denali	68.627175	-149.590514	63.069115	-151.006239	621333.5		742.0		ENVO:00000446		ENVO:01000861		ENVO:00001998	soil
nmdc:bsm-11-r8w5p337	USA: AK, Denali	68.627175	-149.590514	63.069115	-151.006239	621333.5		742.0		ENVO:00000446		ENVO:01000861		ENVO:00001998	soil
nmdc:bsm-11-r8wy8d17	USA: Oregon	44.5874	-123.1932	43.9792797	-120.737257	206856.4	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:00000011	garden	ENVO:00005802	bulk soil
nmdc:bsm-11-r929x990	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r92hzv03	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-r99cbe46	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-r9b7we11	USA: Alaska, Utqiaġvik	71.258067	-156.602012	71.2905366	-156.78844	7571.3	7.9	8.0	0.09999999999999964	ENVO:00000446	terrestrial biome	ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-r9e9f460	USA: Virginia, Smithsonian Conservation Biology Institute	38.894617	-78.139644	38.8847957	-78.1461968	1230.6	364.6	363.0	1.6000000000000227	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-r9njer83	USA: Florida, Ordway-Swisher Biological Station	29.684075	-81.959108	29.7025773	-81.9834412	3123.7	37.4	30.0	7.399999999999999	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r9np8y90	USA: Colorado, Niwot Ridge	40.041058	-105.547043	40.0564693	-105.6308551	7337.0	3059.6	3004.0	55.59999999999991	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-r9qgq596	USA: Florida, Disney Wilderness Preserve	28.043948	-81.393638	28.087033	-81.4031241	4880.4	19.7	16.0	3.6999999999999993	ENVO:00000446	terrestrial biome	ENVO:01000891	area of pastureland or hayfields	ENVO:00001998	soil
nmdc:bsm-11-r9xeht93	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-ra08jz49	USA: Kansas, Konza Prairie Biological Station	39.075067	-96.555874	39.1002012	-96.576798	3327.5	437.8	441.0	3.1999999999999886	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-ra0yxr09	USA: Tennessee, Oak Ridge	35.916313	-84.263286	36.0103562	-84.2696449	10472.8	246.2	258.0	11.800000000000011	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-ra28xy74	USA: Utah, Onaqui	40.176674	-112.456785	40.2106006	-112.5610339	9624.8	1663.7	1671.0	7.2999999999999545	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-ra4act47	USA: Tennessee	35.8444	-83.9599	35.7730076	-86.2820081	209544.6		277.0		ENVO:00000446		ENVO:00005801		ENVO:00001998	
nmdc:bsm-11-rab3w295	USA: Alaska, Coldfoot	67.054281	-150.338328	67.234505	-150.0594836	23380.2		489.0		ENVO:00000446		ENVO:00000516	hummock	ENVO:00001998	soil
nmdc:bsm-11-rahaaf04	USA: California, San Joaquin Experimental Range	37.108972	-119.746305	37.1027423	-119.7331623	1355.8	383.1	412.0	28.899999999999977	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-ramffk28	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-rb0g0168	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-rb2e8511	USA: Colorado, Rocky Mountains	40.196781	-105.486722	39.7271888	-104.9991566	66732.6	2645.4	2617.0	28.40000000000009	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-rb7txp53	USA: Alaska, Delta Junction	63.835171	-145.748058	64.0373478	-145.732157	22494.5	544.8	548.0	3.2000000000000455	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-rbahp083	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-rbcwvz67	USA: North Dakota, Chase Lake National Wildlife Refuge	47.127465	-99.246302	47.0073926	-99.4455091	20147.0	593.2	579.0	14.200000000000045	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-rbhhch12	USA: California, Davis	38.53502	-121.77985	38.5435526	-121.739005	3677.0	16.0	17.0	1.0	ENVO:01000245	cropland biome	ENVO:00005801	rhizosphere	ENVO:00001998	soil
nmdc:bsm-11-rbjxe115	USA: Louisiana	30.4456	-91.1915	30.8703881	-92.007126	91201.1		10.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-rbpgph66	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-rbqfgs58	USA: New Hampshire, Bartlett Experimental Forest	44.055247	-71.263146	44.060006	-71.2978166	2820.6	439	421.0	18.0	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-rbx31g10	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-rbxaga73	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-rbxy3h97	USA: Tennessee, Great Smoky Mountains National Park	35.670427	-83.587378	35.63422	-83.402366	17194.5	694.1	697.0	2.8999999999999773	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-rbzk5h49	USA: Oregon	46.1214	-123.2696	43.9792797	-120.737257	310305.0	1.0	32.0	31.0	ENVO:00000446	terrestrial biome	ENVO:00005801	rhizosphere	ENVO:00001998	soil
